🇨🇳央视频道,#genre#
嘉佳卡通HD,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111077/1.m3u8?IASHttpSessionId=OTT#isVideo=true
嘉佳卡通HD,https://hlsbkmgsplive.miguvideo.com/wd_r1/2018/nfmedia/jjkt/1000/01.m3u8?&HlsSubType=&encrypt=#isVideo=true
嘉佳卡通HD,http://btjg.net:809/hls/139/index.m3u8
优漫卡通HD,http://39.134.3.65:6610/000000001666/100000000100111047/1.m3u8?IASHttpSessionId=OTT#isVideo=true
优漫卡通HD,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111047/1.m3u8?IASHttpSessionId=OTT#isVideo=true
优漫卡通HD,https://hlsbkmgsplive.miguvideo.com/wd_r2/jstv/ymkt/600/01.m3u8?&HlsSubType=&encrypt=#isVideo=true
动漫秀场HD,http://171.8.169.34:8800/udp/239.16.10.234:2000#isVideo=true
动漫秀场HD,http://www.xk8.top:8001/udp/239.69.2.6:11190#isVideo=true
动漫秀场HD,http://www.dwphic.com:9999/udp/239.69.2.6:11190#isVideo=true
动漫秀场HD,http://swtyc.f3322.org:8880/udp/239.69.2.6:11190#isVideo=true
黑莓动画HD,http://39.134.3.65:6610/000000001666/100000000100111054/1.m3u8?IASHttpSessionId=OTT#isVideo=true
黑莓动画HD,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111054/1.m3u8?IASHttpSessionId=OTT#isVideo=true



---------------------------------------------------------------------------------------------------------------------------




🇭🇰港澳频道,#genre#
鳳凰中文,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/fhzw
鳳凰香港,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/fhhk
鳳凰資訊,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/fhzx
海峡卫视,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn3.veryfast.filegear-sg.me/live/hxws/stream.m3u8
南国都市4K,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn15.163189.xyz/163189/90871926591ebcbc
娛樂新聞台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://v2h.veryfast.filegear-sg.me/live/ylxw/stream.m3u8
无线新闻,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://v2h.veryfast.filegear-sg.me/live/wxxwt/stream.m3u8
无线新闻,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/wxxw
Now新聞台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn.veryfast.filegear-sg.me/live/now/stream.m3u8
翡翠台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/tvb/fct4k/
翡翠台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/fct
翡翠台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/tvb/fct/
翡翠台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://hls.163189.xyz/163189/0205c25f6b2ce920
翡翠剧集台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/tvbd
明珠台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/tvb/mzt/
明珠台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://hls.163189.xyz/163189/d6a00a3009bf239e
TVB Plus,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/tvb/tvbp/
TVB1,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/tvb1
TVBJ1,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/j1
TVB Jade HD,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://v2h.veryfast.filegear-sg.me/live/hlfct/stream.m3u8
TVB亚洲武侠,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://v2h.veryfast.filegear-sg.me/live/yzwx/stream.m3u8
TVB星河,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://v2h.veryfast.filegear-sg.me/live/tvbxh/stream.m3u8
TVB星河,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn10.163189.xyz/stream/163189/xinghe/
TVB星河,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/tvbxh/
TVB Plus,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://hls.163189.xyz/163189/a2beac471af96802
TVB Jade HD,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/hlt/
TVB Jade HD,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/jade
TVB Jade HD,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/jade/
千禧經典台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/tvbc/
天映经典,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/ccm/
天映经典,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn10.163189.xyz/stream/163189/ccm/
天映新加坡,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn10.163189.xyz/stream/163189/typd/
天映马来西亚,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/typd/
AOD,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/aod/
AEC,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/aec/
QJ,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/qj/
HUA HEE DAI,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/hxt/
iQIYI,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/iqiyi/
黃金華劇台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://hls.163189.xyz/163189/71fb62ece10887e8
龍華電影,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn8.veryfast.filegear-sg.me/163189/lhdy
龍華經典,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn8.veryfast.filegear-sg.me/163189/lhjd
龍華偶像,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn8.veryfast.filegear-sg.me/163189/lhox
龍華日韓,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn8.veryfast.filegear-sg.me/163189/lhrh
龍華戲劇,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn8.veryfast.filegear-sg.me/163189/lhxj
民視影劇台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/73d93f1c22fa91d7
公視戲劇,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/2973b910e7719c08
采昌影劇台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/0a6204ed0261460c
靖天映畫,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天戲劇台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/177d541552f78003
靖天電影台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖洋戲劇台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/25084ef5a2662aad
影迷數位電影台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/a643783ec587540e
amc電影台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/0bcf9bb8c452e56a
CinemaWorld頻道,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/6086cfe7a9756110
My Cinema Europe,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/5bda99f1c049edef
經典電影台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/61b8ea35ffce4630
電影原聲台CMusic,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/d396cb84b6c89889
DreamWorks,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/10395eb942c5a9b9
精選動漫台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/e1d66f74bd2d4894
金光布袋戲,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/jgbdx/
金光布袋戲,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn12.178.indevs.in/163189/5479c245d9d580b5
KUDADA,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://o11.163189.xyz/stream/live/test/
HOY77,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/hoy
HOY77,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn.veryfast.filegear-sg.me/live/hoy/stream.m3u8
HOY78,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn.veryfast.filegear-sg.me/live/hoy78/stream.m3u8
HOY 國際財經台,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn11.163189.xyz/163189/2c86601a7180416e
ViuTV,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn10.163189.xyz/stream/163189/viu/
ViuTVsix,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn10.163189.xyz/stream/163189/viu6/
RTHK31,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn.veryfast.filegear-sg.me/live/rthk31/stream.m3u8
RTHK32,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn.veryfast.filegear-sg.me/live/rthk32/stream.m3u8
RTHK33,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/cctv1
澳视澳门,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/asam
澳视卫星,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/as
澳视体育,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/amty
澳视综艺,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/amzy
澳门莲花,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/amlh
重温经典,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/cwjd
重温经典,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn13.178.indevs.in/163189/21d79187db6e9793
八度空间,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/8tv
Channel 5,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/ch5
Channel 8,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/ch8
Channel U,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn6.veryfast.filegear-sg.me/163189/chu
五星体育,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn15.163189.xyz/163189/9c893bb003e1c7de
广州综合,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn13.178.indevs.in/163189/b13471c5de99d1c7
广州新闻,http://ezc.xtvantsc.xyz/juli/mytv.php?url=https://cdn13.178.indevs.in/163189/609602b1e1048784
广东珠江,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn2.veryfast.filegear-sg.me/live/gdzj/stream.m3u8
广东体育,http://ezc.xtvantsc.xyz/juli/mytv.php?url=http://cdn2.veryfast.filegear-sg.me/live/gdty/stream.m3u8

鳳凰中文,http://cdn6.163189.xyz/163189/fhzw
鳳凰香港,http://cdn6.163189.xyz/163189/fhhk
鳳凰資訊,http://cdn6.163189.xyz/163189/fhzx
HOYTV,http://cdn6.163189.xyz/163189/hoy
有线亚剧,https://cdn2.163189.xyz/163189/hoyjj
华丽翡翠台,http://cdn6.163189.xyz/163189/jade
翡翠台广电,http://cdn6.163189.xyz/163189/fct
翡翠一台(TVB1),http://cdn6.163189.xyz/163189/tvb1
TVB翡翠剧集台,http://cdn6.163189.xyz/163189/tvbd
TVB亚洲武侠,http://cdn6.163189.xyz/163189/yzwx
TVB星河,http://cdn6.163189.xyz/163189/tvbxh
TVBJ,http://cdn6.163189.xyz/163189/j1
无线新闻台,http://cdn6.163189.xyz/163189/wxxw
娱乐新闻台,http://cdn6.163189.xyz/163189/ylxw
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华经典台,http://cdn8.163189.xyz/163189/lhjd
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华日韩台,http://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
重温经典,http://cdn6.163189.xyz/163189/cwjd
八度空间,http://cdn6.163189.xyz/163189/8tv
澳门莲花,http://cdn6.163189.xyz/163189/amlh
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳视卫星,http://cdn6.163189.xyz/163189/as
澳视澳门,http://cdn6.163189.xyz/163189/asam
CCTV1港澳版,http://cdn6.163189.xyz/163189/cctv1
CHANNEL 5,http://cdn6.163189.xyz/163189/ch5
CHANNEL 8,http://cdn6.163189.xyz/163189/ch8
CHANNEL U,http://cdn6.163189.xyz/163189/chu
广东体育,http://cdn2.163189.xyz/163189/gdty
广东珠江,http://cdn2.163189.xyz/163189/gdzj

鳳凰中文,p3p://fccs.ddns.net:19906/602c73500002f4d29c90fa1270f21160.ts
鳳凰香港,p3p://fccs.ddns.net:19906/5fe0b82c000cac9774c17f262e43314d.ts
鳳凰資訊,p3p://fccs.ddns.net:19906/5fffbf860003807cedf4e1016c3c3ed2.ts


---------------------------------------------------------------------------------------------------------------------------


🇭🇰港台频道,#genre#
中視,http://220.135.241.47:8301/0.ts
中視,http://211.72.174.95:8113/0.ts
華視,http://220.135.241.47:8318/0.ts
華視,http://220.135.241.47:8317/0.ts
華視,http://211.72.174.95:8114/0.ts
公視,http://220.135.241.47:8305/0.ts
公視,http://211.72.174.95:8116/0.ts
民視,http://220.135.241.47:8308/0.ts
民視,http://211.72.174.95:8115/0.ts
台視,http://220.135.241.47:8313/0.ts
台視,http://211.72.174.95:8112/0.ts
中視新聞,http://220.135.241.47:8302/0.ts
中視經點http://220.135.241.47:8321/0.ts
中視菁采http://220.135.241.47:8322/0.ts
華視文化://220.135.241.47:8318/0.ts
華視新聞http://220.135.241.47:8319/0.ts
民視新聞,http://220.135.241.47:8310/0.ts
民視新闻,http://211.72.174.95:8117/0.ts
民視第一,http://220.135.241.47:8309/0.ts
民視台灣,http://220.135.241.47:8311/0.ts
台視新聞,http://220.135.241.47:8314/0.ts
台視財經,http://220.135.241.47:8315/0.ts
台視綜合http://220.135.241.47:8316/0.ts
東森新聞,http://211.72.174.95:8138/0.ts
小公視,http://220.135.241.47:8312/0.ts
原民台,http://220.135.241.47:8303/0.ts
客家台,http://220.135.241.47:8307/0.ts
公視台語,http://220.135.241.47:8306/0.ts
客家戏曲,http://220.135.241.47:8307/0.ts
好好帮,http://220.135.241.47:8303/0.ts
LIVE,http://211.72.174.95:8133/0.ts
史努比欢乐秀,http://220.135.241.47:8312/0.ts
凯撒饭店,http://211.72.174.95:8118/0.ts
now7,http://110.235.59.30:7169/0.ts
now,http://shatian.7766.org:7168/0.ts
now,http://42.98.241.116:9241/0.ts
星影台,http://qingyi.7766.org:7003/0.ts
星影台,://124.244.129.167:7003/0.ts
爆谷台,http://124.244.129.167:7007/0.ts
now,http://110.235.59.30:7168/0.ts
翡翠台,http://124.244.129.167:9004/0.ts
now,http://shangshui2.7766.org:9241/0.ts
翡翠台,http://qingyi.7766.org:9004/0.ts
爆谷台,http://qingyi.7766.org:7007/0.ts
now7,http://shatian.7766.org:7169/0.ts


ASTRO AEC,http://o11.163189.xyz/stream/live/aec/
ASTRO AOD,http://o11.163189.xyz/stream/live/aod/
天映经典频道,http://o11.163189.xyz/stream/live/ccm/
ASTRO 欢喜台,http://o11.163189.xyz/stream/live/hxt/
IQIYI,http://o11.163189.xyz/stream/live/iqiyi/
金光布袋戏,http://o11.163189.xyz/stream/live/jgbdx/
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
TVB星河,http://o11.163189.xyz/stream/live/tvbxh/
天映频道,http://o11.163189.xyz/stream/live/typd/
翡翠台,http://o11.163189.xyz/stream/tvb/fct/
翡翠台4K,http://o11.163189.xyz/stream/tvb/fct4k/
明珠台,http://o11.163189.xyz/stream/tvb/mzt/
TVB PLUS,http://o11.163189.xyz/stream/tvb/tvbp/
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/index.m3u8
TVB星河3,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
HOYTV,http://cdn.163189.xyz/163189/hoy
HOY资讯台,http://cdn.163189.xyz/163189/hoy78
NOW新闻台,http://cdn.163189.xyz/163189/now
RTHK 31,http://cdn.163189.xyz/163189/rthk31
RTHK 32,http://cdn.163189.xyz/163189/rthk32



---------------------------------------------------------------------------------------------------------------------------


🏃🏻‍♀️体育频道,#genre#
劲爆体育,http://t.061899.xyz/tl/dq.php?id=jbty
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
红牛运动,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
赛车专场,http://cfss.cc/cdn/huya/18152482.flv
摔跤专场,http://cfss.cc/cdn/huya/20072812.flv
拳击专场,http://cfss.cc/cdn/huya/18152380.flv
格斗专场,http://cfss.cc/cdn/huya/20072796.flv
柔道专场,http://cfss.cc/cdn/huya/20072837.flv
WWE专场,http://cfss.cc/cdn/huya/30021023.flv
摩托专场,http://cfss.cc/cdn/huya/19197407.flv
健美专场,http://cfss.cc/cdn/huya/26106704.flv
健身专场,http://cfss.cc/cdn/huya/24354754.flv
越野专场,http://cfss.cc/cdn/huya/30020978.flv
Big3专场,http://cfss.cc/cdn/huya/30847442.flv
飞盘专场,http://cfss.cc/cdn/huya/30689549.flv
飞镖专场,http://cfss.cc/cdn/huya/30631766.flv
瑜伽专场,http://cfss.cc/cdn/huya/20753449.flv
扇耳光专场,http://cfss.cc/cdn/huya/30631765.flv
篮球专场,http://cfss.cc/cdn/huya/27949551.flv
棒球专场,http://cfss.cc/cdn/huya/20072763.flv
羽毛球专场,http://cfss.cc/cdn/huya/30806115.flv
乒乓球专场,http://cfss.cc/cdn/huya/23505696.flv
斯诺克专场,http://cfss.cc/cdn/huya/880214.flv



---------------------------------------------------------------------------------------------------------------------------



💫影视频道,#genre#
CHC动作电影,http://www.xk8.top:8001/udp/239.69.1.242:11094#isVideo=true
CHC影迷电影,http://www.xk8.top:8001/udp/239.69.1.241:11088#isVideo=true
CHC家庭影院,http://www.xk8.top:8001/udp/239.69.1.243:11100#isVideo=true
精彩影视,http://39.134.3.65:6610/000000001777/400000000100111067/1.m3u8?IASHttpSessionId=OTT#isVideo=true
精彩影视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111067/1.m3u8?IASHttpSessionId=OTT#isVideo=true
黑莓电影,http://39.134.3.65:6610/000000001666/100000000100111064/1.m3u8?IASHttpSessionId=OTT#isVideo=true
黑莓电影,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111064/1.m3u8?IASHttpSessionId=OTT#isVideo=true
华数电影,http://hongbo2.f3322.net:7151/hls/45/index.m3u8

放映厅轮播,http://cfss.cc/cdn/huya/11602077.flv
刘德华轮播,http://cfss.cc/cdn/huya/11342424.flv
许冠英轮播,http://cfss.cc/cdn/huya/11601972.flv
李连杰轮播,http://cfss.cc/cdn/huya/11342390.flv
甄子丹轮播,http://cfss.cc/cdn/huya/11352935.flv
周润发轮播,http://cfss.cc/cdn/huya/11342387.flv
周星星轮播,http://cfss.cc/cdn/huya/11336587.flv
洪金宝轮播,http://cfss.cc/cdn/huya/11279251.flv
梁家辉轮播,http://cfss.cc/cdn/huya/11342429.flv
洪金宝轮播,http://cfss.cc/cdn/huya/11279251.flv
五福星轮播,http://cfss.cc/cdn/huya/11282233.flv
古天乐轮播,http://cfss.cc/cdn/huya/11602041.flv
邱淑贞轮播,http://cfss.cc/cdn/huya/11352949.flv
周海媚轮播,http://cfss.cc/cdn/huya/11279247.flv
星爷轮播,http://cfss.cc/cdn/huya/11342412.flv
英叔轮播,http://cfss.cc/cdn/huya/11342421.flv
成龙轮播,http://cfss.cc/cdn/huya/11342386.flv
王晶轮播,http://cfss.cc/cdn/huya/11602058.flv
沈腾轮播,http://cfss.cc/cdn/huya/11601968.flv
黄渤轮播,http://cfss.cc/cdn/huya/11352876.flv
吴京轮播,http://cfss.cc/cdn/huya/11602041.flv
强森轮播,http://cfss.cc/cdn/huya/21059581.flv
玄幻轮播,http://cfss.cc/cdn/huya/11342414.flv
喜剧轮播,http://cfss.cc/cdn/huya/11352877.flv
港片轮播,http://cfss.cc/cdn/huya/11602043.flv
国产轮播,http://cfss.cc/cdn/huya/11352973.flv
漫威轮播,http://cfss.cc/cdn/huya/11602034.flv
宇宙轮播,http://cfss.cc/cdn/huya/11342428.flv
怪兽轮播,http://cfss.cc/cdn/huya/21059577.flv
武侠轮播,http://cfss.cc/cdn/huya/11342427.flv
警匪轮播,http://cfss.cc/cdn/huya/11352886.flv
罪犯轮播,http://cfss.cc/cdn/huya/11352962.flv
枪战轮播,http://cfss.cc/cdn/huya/21059579.flv
盗墓轮播,http://cfss.cc/cdn/huya/21059552.flv
海盗轮播,http://cfss.cc/cdn/huya/21059595.flv
推荐轮播,http://cfss.cc/cdn/huya/11602041.flv
救援轮播,http://cfss.cc/cdn/huya/21059594.flv
热血轮播,http://cfss.cc/cdn/huya/11352934.flv
谍战轮播,http://cfss.cc/cdn/huya/21059585.flv
战争轮播,http://cfss.cc/cdn/huya/21059592.flv
小鬼头轮播,http://cfss.cc/cdn/huya/11352963.flv
陈翔六点频道,http://cfss.cc/cdn/huya/11274154.flv
喜剧专场频道,http://cfss.cc/cdn/huya/11602044.flv
高分动作频道,http://cfss.cc/cdn/huya/11352884.flv
不挤影院频道,http://cfss.cc/cdn/huya/11352897.flv
黑帮斗争频道,http://cfss.cc/cdn/huya/11342419.flv
嫣然影厅频道,http://cfss.cc/cdn/huya/11601977.flv
女神系列频道,http://cfss.cc/cdn/huya/11336571.flv
经典女神频道,http://cfss.cc/cdn/huya/11352909.flv
许氏三杰频道,http://cfss.cc/cdn/huya/11602033.flv
经典港片频道,http://cfss.cc/cdn/huya/11352965.flv
镖行天下频道,http://cfss.cc/cdn/huya/11352969.flv
蘑菇影厅频道,http://cfss.cc/cdn/huya/11601981.flv
搞笑恐怖频道,http://cfss.cc/cdn/huya/11601960.flv
死神来了频道,http://cfss.cc/cdn/huya/11352903.flv
超异能族频道,http://cfss.cc/cdn/huya/21059586.flv
古墓系列频道,http://cfss.cc/cdn/huya/11352913.flv
动作电影频道,http://cfss.cc/cdn/huya/11602077.flv
搞笑喜剧频道,http://cfss.cc/cdn/huya/11342423.flv
欢笑影院频道,http://cfss.cc/cdn/huya/11352894.flv
国产悬疑频道,http://cfss.cc/cdn/huya/11342395.flv
快意江湖频道,http://cfss.cc/cdn/huya/11342435.flv
喜乐影院频道,http://cfss.cc/cdn/huya/21059580.flv
怪兽系列频道,http://cfss.cc/cdn/huya/21059554.flv
杰森斯坦频道,http://cfss.cc/cdn/huya/21059588.flv
林正英YY系列,https://live.ottiptv.cc/yy/1351505899
周星驰YY系列,https://live.ottiptv.cc/yy/1351537467
狄仁杰YY系列,https://live.ottiptv.cc/yy/1351755386

虎牙_邵氏,https://isus.cc/php/huya.php?id=11342435
虎牙_硬汉,https://isus.cc/php/huya.php?id=29465873
虎牙_漫威,https://isus.cc/php/huya.php?id=11602034
虎牙_宇宙,https://isus.cc/php/huya.php?id=11342428
虎牙_怪兽,https://isus.cc/php/huya.php?id=21059577
虎牙_武侠,https://isus.cc/php/huya.php?id=11342427
虎牙_警匪,https://isus.cc/php/huya.php?id=11352886
虎牙_罪犯,https://isus.cc/php/huya.php?id=11352962
虎牙_枪战,https://isus.cc/php/huya.php?id=21059579
虎牙_海盗,https://isus.cc/php/huya.php?id=21059595
虎牙_赛车,https://isus.cc/php/huya.php?id=11279247
虎牙_救援,https://isus.cc/php/huya.php?id=21059594
虎牙_热血,https://isus.cc/php/huya.php?id=11352934
虎牙_盗墓,https://isus.cc/php/huya.php?id=21059552
虎牙_贺岁,https://isus.cc/php/huya.php?id=11601971
虎牙_玄幻,https://isus.cc/php/huya.php?id=11342414
虎牙_谍战,https://isus.cc/php/huya.php?id=21059585
虎牙_战争,https://isus.cc/php/huya.php?id=21059592
虎牙_喜剧,https://isus.cc/php/huya.php?id=11352877
虎牙_港片,https://isus.cc/php/huya.php?id=11602043
虎牙_国产,https://isus.cc/php/huya.php?id=11352973
虎牙_小鬼头,https://isus.cc/php/huya.php?id=11352963
虎牙_八点档,https://isus.cc/php/huya.php?id=880261
虎牙_蜘蛛侠,https://isus.cc/php/huya.php?id=21059599
虎牙_贺岁片,https://isus.cc/php/huya.php?id=11601986
虎牙_功夫片,https://isus.cc/php/huya.php?id=11352941
虎牙_黑帮片,https://isus.cc/php/huya.php?id=11336719
虎牙_丧尸片,https://isus.cc/php/huya.php?id=21059578
虎牙_灾难片,https://isus.cc/php/huya.php?id=11602075
虎牙_谍战片,https://isus.cc/php/huya.php?id=21059587
虎牙_战争片,https://isus.cc/php/huya.php?id=21059574
虎牙_犯罪片,https://isus.cc/php/huya.php?id=11352974
虎牙_古装片,https://isus.cc/php/huya.php?id=11336590
虎牙_高分动作,https://isus.cc/php/huya.php?id=11352884
虎牙_动作电影,https://isus.cc/php/huya.php?id=11602077
虎牙_搞笑喜剧,https://isus.cc/php/huya.php?id=11342423
虎牙_喜剧专场,https://isus.cc/php/huya.php?id=11602044
虎牙_欢笑影院,https://isus.cc/php/huya.php?id=11352894
虎牙_不挤影院,https://isus.cc/php/huya.php?id=11352897
虎牙_国产悬疑,https://isus.cc/php/huya.php?id=11342395
虎牙_黑帮斗争,https://isus.cc/php/huya.php?id=11342419
虎牙_嫣然影厅,https://isus.cc/php/huya.php?id=11601977
虎牙_许氏三杰,https://isus.cc/php/huya.php?id=11602033
虎牙_经典港片,https://isus.cc/php/huya.php?id=11352965




---------------------------------------------------------------------------------------------------------------------------



☀紀實頻道,#genre#
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
东丰,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
